,乘客编号,订单金额,叫车时间
15391,212047210,28.69,2020/2/19 7:53
15392,930084489,25.2,2020/2/19 7:53
15393,384321498,21.54,2020/2/19 7:53
15394,273595247,38.66,2020/2/19 7:53
15395,334973473,34.16,2020/2/19 7:53
15396,381499680,47.54,2020/2/19 7:52
15397,294490795,32.07,2020/2/19 7:52
15398,991384587,32.26,2020/2/19 7:52
15399,326077462,26.23,2020/2/19 7:51
15400,375704691,29.17,2020/2/19 7:51
15401,974047139,27.31,2020/2/19 7:51
15402,917040215,17.52,2020/2/19 7:50
15403,981970207,40.9,2020/2/19 7:49
15404,292474988,34.98,2020/2/19 7:49
15405,298715920,23.38,2020/2/19 7:49
15406,269849059,17.62,2020/2/19 7:49
15407,255339910,14.5,2020/2/19 7:48
15408,952624923,46.68,2020/2/19 7:47
15409,251890541,27.13,2020/2/19 7:46
15410,986868017,22.05,2020/2/19 7:46
15411,12640512,26.02,2020/2/19 7:46
15412,371538681,32.29,2020/2/19 7:46
15413,968083126,17.22,2020/2/19 7:46
15414,948011235,30.73,2020/2/19 7:46
15415,997592211,25.56,2020/2/19 7:45
15416,14402498,31.04,2020/2/19 7:45
15417,12669715,25.78,2020/2/19 7:45
15418,945123576,38.73,2020/2/19 7:12
15419,931236799,27.85,2020/2/19 7:44
15420,921732586,23.14,2020/2/19 7:44
15421,391316438,29.54,2020/2/19 7:44
15422,277009501,61.66,2020/2/19 7:43
15423,992217478,20.06,2020/2/19 7:42
15424,999143163,17.31,2020/2/19 7:41
15425,993162767,22.53,2020/2/19 7:41
15426,309252705,22.35,2020/2/19 7:40
15427,941082566,23.24,2020/2/19 7:40
15428,12555401,30.44,2020/2/18 21:44
15429,984184637,18.62,2020/2/19 7:39
15430,922996721,46.22,2020/2/19 7:38
15431,911550647,33.2,2020/2/19 7:38
15432,277708402,35.32,2020/2/19 7:38
15433,939991680,30.69,2020/2/19 7:38
15434,990729987,28.86,2020/2/19 7:37
15435,985501954,34.03,2020/2/19 7:36
15436,323258534,28.99,2020/2/19 7:36
15437,12268796,36.86,2020/2/19 7:35
15438,286637508,24.78,2020/2/19 7:35
15439,272976776,40.96,2020/2/19 7:35
15440,203710545,19.76,2020/2/19 7:35
15441,943325129,30,2020/2/18 18:09
15442,349875687,52.5,2020/2/19 7:34
15443,917026322,20.94,2020/2/19 7:34
15444,372975698,33.62,2020/2/19 7:34
15445,926320721,28.42,2020/2/19 7:33
15446,266464176,28.41,2020/2/19 7:33
15447,12553999,15.68,2020/2/19 7:33
15448,285514367,26.55,2020/2/19 7:33
15449,966511899,22.52,2020/2/19 7:32
15450,930048329,16.34,2020/2/19 7:32
15451,920138726,33.75,2020/2/19 7:31
15452,267466890,16.05,2020/2/19 7:31
15453,241754746,56.5,2020/2/19 7:30
15454,918165878,28.38,2020/2/19 7:30
15455,365573662,30,2020/2/18 17:29
15456,13220123,20.65,2020/2/19 7:29
15457,982095918,29.83,2020/2/19 7:29
15458,243611729,36.19,2020/2/19 7:29
15459,917130487,29.26,2020/2/19 7:28
15460,12522825,33.5,2020/2/19 7:27
15461,224325911,32.18,2020/2/19 7:27
15462,964120647,30.37,2020/2/19 7:26
15463,906314505,33.1,2020/2/19 7:26
15464,301972652,23.04,2020/2/19 7:26
15465,241147336,31.08,2020/2/19 7:25
15466,217132895,34.26,2020/2/19 7:25
15467,988137568,22.58,2020/2/19 7:25
15468,271003487,54.39,2020/2/19 7:24
15469,914417519,38.08,2020/2/19 7:24
15470,12575138,29.08,2020/2/19 7:24
15471,298806956,29.79,2020/2/19 7:23
15472,313651603,46.36,2020/2/19 7:23
15473,978206151,47.95,2020/2/19 7:22
15474,993300790,27.08,2020/2/19 7:22
15475,274574611,31.77,2020/2/19 7:22
15476,233701374,31.46,2020/2/19 7:22
15477,929874590,29.54,2020/2/19 7:22
15478,970726363,40.77,2020/2/19 7:21
15479,966077963,28.3,2020/2/19 7:21
15480,942226884,17.61,2020/2/19 7:21
15481,14599937,38.3,2020/2/19 7:20
15482,13092122,21.07,2020/2/19 7:19
15483,221092738,23.18,2020/2/19 7:19
15484,275273523,46.41,2020/2/19 7:19
15485,320173680,33.88,2020/2/19 7:19
15486,382775625,32.37,2020/2/19 7:19
15487,397409382,43.58,2020/2/19 7:18
15488,997699250,34.32,2020/2/19 7:18
15489,200770710,25.4,2020/2/19 7:16
15490,934317234,26.88,2020/2/19 7:16
15491,12100851,36.66,2020/2/19 7:16
15492,948182703,75.9,2020/2/19 7:15
15493,389970627,32.49,2020/2/19 7:15
15494,972099275,26.18,2020/2/19 7:15
15495,210252780,19.06,2020/2/19 7:14
15496,910249421,43.1,2020/2/19 7:14
15497,996621656,33.33,2020/2/19 7:14
15498,212860759,16.86,2020/2/19 7:14
15499,295378249,25.38,2020/2/19 7:13
15500,13262785,20.08,2020/2/19 7:11
15501,336972642,24.45,2020/2/19 7:10
15502,219929904,35.19,2020/2/19 7:09
15503,946492076,35.02,2020/2/19 7:07
15504,242993138,35.19,2020/2/19 7:07
15505,919361817,16.69,2020/2/19 7:07
15506,979374469,49.82,2020/2/19 7:06
15507,978767225,43.5,2020/2/19 7:05
15508,343620050,33.66,2020/2/19 7:05
15509,247891307,42.75,2020/2/18 22:27
15510,983703943,37.78,2020/2/19 7:04
15511,972281706,83.08,2020/2/19 7:00
15512,924079630,21.5,2020/2/19 7:00
15513,388505631,105.63,2020/2/18 19:59
15514,13923475,64.37,2020/2/16 19:45
15515,928695982,25.03,2020/2/19 6:59
15516,959832133,35.18,2020/2/19 6:59
15517,337236627,19.29,2020/2/19 6:59
15518,923432277,38.88,2020/2/19 6:58
15519,226982564,39.87,2020/2/19 6:58
15520,224253164,44.04,2020/2/18 13:00
15521,13276112,32.58,2020/2/19 6:37
15522,365442258,19.02,2020/2/19 6:37
15523,391233670,52.07,2020/2/19 2:31
15524,277124491,14.11,2020/2/19 1:02
15525,955136993,32.54,2020/2/19 0:47
15526,387701233,23.3,2020/2/18 23:22
15527,944687635,33.6,2020/2/18 23:11
15528,993421967,50.04,2020/2/18 23:03
15529,291817508,23.53,2020/2/18 23:02
15530,13164739,31.31,2020/2/18 22:59
15531,934875438,21.39,2020/2/18 22:57
15532,924595510,36.82,2020/2/18 22:56
15533,313643377,28.76,2020/2/18 22:49
15534,396751686,40.87,2020/2/18 22:48
15535,14183979,25.09,2020/2/18 22:45
15536,12804198,24.18,2020/2/18 22:42
15537,241390145,20.56,2020/2/18 22:36
15538,912281131,37.92,2020/2/18 22:36
15539,12513921,22.53,2020/2/18 22:35
15540,348175293,32.9,2020/2/18 22:10
15541,903691256,16.53,2020/2/18 22:07
15542,332672650,69.99,2020/2/18 22:04
15543,250213776,32.84,2020/2/18 22:01
15544,280205876,27.06,2020/2/18 21:58
15545,212530389,24.38,2020/2/18 21:58
15546,231718489,61.54,2020/2/18 21:53
15547,385026351,34.63,2020/2/18 21:51
15548,318309149,44.61,2020/2/18 21:40
15549,370988527,26.25,2020/2/18 21:36
15550,248050137,28.8,2020/2/18 21:31
15551,938899883,19.02,2020/2/18 21:21
15552,917478936,20.17,2020/2/18 21:19
15553,229515178,40.86,2020/2/18 21:18
15554,210133379,15.99,2020/2/18 21:17
15555,964336656,24.34,2020/2/18 21:17
15556,256583079,23.65,2020/2/18 21:13
15557,12642820,33.38,2020/2/18 21:12
15558,340598426,152.68,2020/2/18 21:11
15559,982012938,26.35,2020/2/18 21:07
15560,304439653,22.71,2020/2/18 21:05
15561,986640857,12.4,2020/2/18 21:05
15562,209988625,42.12,2020/2/18 21:03
15563,935931597,26.18,2020/2/18 21:01
15564,261589454,32.37,2020/2/18 21:00
15565,957425460,26.92,2020/2/18 20:58
15566,361060569,30.74,2020/2/18 20:53
15567,362924747,21.07,2020/2/18 20:51
15568,902620250,76.09,2020/2/18 20:45
15569,946826997,12.9,2020/2/18 20:44
15570,903893592,66.09,2020/2/18 20:42
15571,238378794,45.99,2020/2/18 20:42
15572,908890504,38.88,2020/2/18 20:42
15573,901189561,30.67,2020/2/18 20:40
15574,311560089,22.15,2020/2/18 20:37
15575,319170468,19.93,2020/2/18 20:36
15576,329861730,26.17,2020/2/18 20:34
15577,981243072,16.65,2020/2/18 20:33
15578,379018905,30.78,2020/2/18 20:30
15579,285700953,31.39,2020/2/18 20:27
15580,388272614,15.51,2020/2/18 20:27
15581,14424377,46.44,2020/2/18 20:24
15582,944906499,42.36,2020/2/18 20:15
15583,934503810,19.62,2020/2/18 20:15
15584,965611295,33.84,2020/2/18 20:14
15585,257073345,24.08,2020/2/18 20:14
15586,230183409,20.76,2020/2/18 20:14
15587,971338318,13.58,2020/2/18 20:12
15588,12601044,41.3,2020/2/18 20:08
15589,231614543,19.63,2020/2/18 20:06
15590,362924747,18.55,2020/2/18 20:05
15591,327479620,34.12,2020/2/18 20:03
15592,339072610,38.83,2020/2/18 20:03
15593,982095918,29.88,2020/2/18 20:01
15594,227964946,23.14,2020/2/18 19:58
15595,957140468,47.36,2020/2/18 19:57
15596,227911805,37.51,2020/2/18 19:57
15597,335449561,59.76,2020/2/18 19:55
15598,914964899,37.75,2020/2/18 19:53
15599,236470941,13.93,2020/2/18 19:51
15600,998320388,31.88,2020/2/18 19:48
15601,961674478,27.44,2020/2/18 19:47
15602,14395527,18.45,2020/2/18 19:45
15603,938164536,20.86,2020/2/18 19:45
15604,962049003,27.88,2020/2/18 19:44
15605,377210405,15.27,2020/2/18 19:40
15606,956600672,50.74,2020/2/18 19:31
15607,941082566,21.39,2020/2/18 19:30
15608,269660793,28.87,2020/2/18 19:30
15609,380973614,49.81,2020/2/18 19:30
15610,978298598,45.66,2020/2/18 19:26
15611,964187790,22.54,2020/2/18 19:26
15612,988476729,33.31,2020/2/18 19:25
15613,996053973,22.87,2020/2/18 19:25
15614,174506,21.76,2020/2/18 19:24
15615,989046738,24.16,2020/2/18 19:22
15616,395322548,22.42,2020/2/18 19:21
15617,391233670,41.47,2020/2/18 19:12
15618,265134001,17.59,2020/2/18 19:09
15619,303963067,12.31,2020/2/18 19:08
15620,259478530,23.22,2020/2/18 19:06
15621,291948805,35.17,2020/2/18 19:06
15622,989046738,19.52,2020/2/18 19:06
15623,360918413,21.75,2020/2/18 19:06
15624,243453317,51.28,2020/2/18 19:05
15625,988221357,16.87,2020/2/18 19:05
15626,318172620,41.96,2020/2/18 19:03
15627,247756660,35.83,2020/2/18 18:59
15628,306361136,50.08,2020/2/18 18:59
15629,230357908,17.8,2020/2/18 18:59
15630,275030451,48.78,2020/2/18 18:58
15631,221180546,23.89,2020/2/18 18:58
15632,906862533,22.12,2020/2/18 18:58
15633,394599510,17.58,2020/2/18 18:52
15634,12510702,26.59,2020/2/18 18:52
15635,918165878,29.46,2020/2/18 18:51
15636,293079702,21.52,2020/2/18 18:47
15637,320973684,24.44,2020/2/18 18:46
15638,230357908,18.2,2020/2/18 18:44
15639,333896642,18.32,2020/2/18 18:41
15640,963386600,25.59,2020/2/18 18:40
15641,272220771,23.47,2020/2/18 18:40
15642,912651741,32.25,2020/2/18 18:40
15643,359820146,28.42,2020/2/18 18:40
15644,358796399,40.65,2020/2/18 18:40
15645,971138922,18.61,2020/2/18 18:39
15646,11048544,124,2020/2/18 18:39
15647,949829946,19.75,2020/2/18 18:39
15648,13561521,24.54,2020/2/18 18:37
15649,967566257,25.56,2020/2/18 18:37
15650,997893609,49.24,2020/2/18 18:37
15651,977900750,28.95,2020/2/18 18:37
15652,938164536,16.42,2020/2/18 18:37
15653,930890141,16.02,2020/2/18 18:36
15654,300578948,25.34,2020/2/18 18:34
15655,343670696,29.43,2020/2/18 18:33
15656,13719144,17.59,2020/2/18 18:33
15657,209472746,57.48,2020/2/18 18:32
15658,925797972,54.88,2020/2/18 18:30
15659,355848226,14.08,2020/2/18 18:30
15660,215547053,21.57,2020/2/18 18:30
15661,267486114,16.36,2020/2/18 18:30
15662,925841662,16.89,2020/2/18 18:29
15663,225071963,26.94,2020/2/18 18:28
15664,288505516,41.77,2020/2/18 18:27
15665,388272614,14.56,2020/2/18 18:26
15666,944325595,21.06,2020/2/18 18:26
15667,920801740,18.76,2020/2/18 18:25
15668,924739430,19.96,2020/2/18 18:25
15669,955776476,35.79,2020/2/18 18:24
15670,990600471,39.98,2020/2/18 18:24
15671,247891307,35.16,2020/2/18 18:24
15672,221667287,21.99,2020/2/18 18:23
15673,217864927,41.31,2020/2/18 18:22
15674,331772627,13.57,2020/2/18 18:22
15675,910249421,40.94,2020/2/18 18:21
15676,962503242,22.62,2020/2/18 18:21
15677,333158497,51.6,2020/2/18 18:20
15678,946030123,19.89,2020/2/18 18:19
15679,311272634,14.61,2020/2/18 18:19
15680,971370484,65.73,2020/2/18 18:18
15681,305865140,19.63,2020/2/18 18:18
15682,963730981,25.72,2020/2/18 18:18
15683,902654473,41.06,2020/2/18 18:17
15684,371272694,17.22,2020/2/18 18:17
15685,266635265,25.29,2020/2/18 18:15
15686,248375563,18.45,2020/2/18 18:15
15687,312172684,15.39,2020/2/18 18:14
15688,920504883,41.42,2020/2/18 18:14
15689,954467043,63.34,2020/2/18 18:12
15690,244566960,28.62,2020/2/18 18:12
15691,389895696,31.54,2020/2/18 18:11
15692,14402498,29.96,2020/2/18 18:11
15693,312172664,13.39,2020/2/18 18:10
15694,203589990,20.94,2020/2/18 18:09
15695,913464075,28.3,2020/2/18 18:09
15696,247900639,34.35,2020/2/18 18:09
15697,971686405,15.32,2020/2/18 18:08
15698,258080181,32.65,2020/2/18 18:08
15699,913857370,33.03,2020/2/18 18:08
15700,212167745,17.79,2020/2/18 18:08
15701,271003487,33.27,2020/2/18 18:06
15702,329292637,72.4,2020/2/18 18:06
15703,926473843,26.19,2020/2/18 18:06
15704,358775680,31.46,2020/2/18 18:05
15705,231017159,27.64,2020/2/18 18:05
15706,250276737,25.59,2020/2/18 18:04
15707,922996721,44.22,2020/2/18 18:02
15708,978113525,22.78,2020/2/18 18:02
15709,302289314,18.25,2020/2/18 18:02
15710,914417519,37.26,2020/2/18 18:01
15711,982167414,24.09,2020/2/18 18:01
15712,948269610,16.46,2020/2/18 18:00
15713,375704691,14.26,2020/2/18 17:59
15714,234172995,31.59,2020/2/18 17:59
15715,997036317,71.2,2020/2/18 17:59
15716,354617540,22.84,2020/2/18 17:59
15717,911275998,18.94,2020/2/18 17:58
15718,955080621,26.06,2020/2/18 17:58
15719,318241717,17.19,2020/2/18 17:58
15720,288568893,32.36,2020/2/18 17:57
15721,952791791,36.9,2020/2/18 17:57
15722,942588853,25.23,2020/2/18 17:57
15723,908363747,20.62,2020/2/18 17:57
15724,14556427,45.48,2020/2/18 17:56
15725,954845918,41.01,2020/2/18 17:56
15726,955162090,20.14,2020/2/18 17:56
15727,906314505,32.1,2020/2/18 17:55
15728,302472694,13.23,2020/2/18 17:55
15729,948011235,27.44,2020/2/18 17:55
15730,985667045,46.11,2020/2/18 17:55
15731,943325129,25.02,2020/2/18 17:54
15732,268104407,15.81,2020/2/18 17:54
15733,925797972,28.26,2020/2/18 17:53
15734,202358388,51.76,2020/2/18 17:53
15735,12780080,14.52,2020/2/18 17:52
15736,13943479,31.21,2020/2/18 17:52
15737,13364034,29.6,2020/2/18 17:51
15738,353552470,34.08,2020/2/18 17:50
15739,12620124,48.97,2020/2/18 17:50
15740,918958586,26.43,2020/2/18 17:49
15741,959832133,36.96,2020/2/18 17:48
15742,907801005,42.21,2020/2/18 17:48
15743,377962731,27.78,2020/2/18 17:48
15744,365580243,39.6,2020/2/18 17:47
15745,967091248,23.34,2020/2/18 17:47
15746,952871920,26.25,2020/2/18 17:46
15747,13366073,20.11,2020/2/18 17:45
15748,268623005,39.28,2020/2/18 17:44
15749,981650084,65.86,2020/2/18 17:44
15750,13944627,20.37,2020/2/18 17:44
15751,938959147,35.95,2020/2/18 17:43
15752,988681478,36.21,2020/2/18 17:43
15753,942029487,46.17,2020/2/18 17:43
15754,350077798,17.82,2020/2/18 17:42
15755,961620259,52.65,2020/2/18 17:42
15756,291776243,15.62,2020/2/18 17:42
15757,235955482,32.9,2020/2/18 17:42
15758,916564766,36.19,2020/2/18 17:41
15759,345573618,25.64,2020/2/18 17:41
15760,14599937,36.57,2020/2/18 17:40
15761,904607490,19.16,2020/2/18 17:40
15762,324284077,54.79,2020/2/18 17:40
15763,987691773,84.54,2020/2/18 17:40
15764,359623691,91.26,2020/2/18 17:40
15765,309252705,23.53,2020/2/18 17:40
15766,993784929,53.41,2020/2/18 17:40
15767,325562525,45.68,2020/2/18 17:39
15768,907328369,31.44,2020/2/18 17:39
15769,12517731,19.89,2020/2/18 17:39
15770,981834754,25.57,2020/2/18 17:39
15771,350373616,34.23,2020/2/18 17:38
15772,303372648,51.58,2020/2/18 17:38
15773,286177900,19.82,2020/2/18 17:38
15774,946660291,32.12,2020/2/18 17:37
15775,12663889,17.9,2020/2/18 17:37
15776,961486380,18.61,2020/2/18 17:37
15777,227966011,30.32,2020/2/18 17:36
15778,914636986,30.68,2020/2/18 17:36
15779,993162767,20.66,2020/2/18 17:35
15780,959434725,21.21,2020/2/18 17:35
15781,309931724,34.11,2020/2/18 17:35
15782,967771879,54.7,2020/2/18 17:35
15783,372975698,36.2,2020/2/18 17:35
15784,974047139,29.71,2020/2/18 17:34
15785,394136168,24.5,2020/2/18 17:34
15786,219964072,23.22,2020/2/18 17:33
15787,267486114,14.12,2020/2/18 17:33
15788,391316438,31.76,2020/2/18 17:33
15789,997206558,24.49,2020/2/18 17:33
15790,13670724,42.15,2020/2/18 17:32
15791,369577156,14.7,2020/2/18 17:32
15792,389970627,33.63,2020/2/18 17:32
15793,349875687,54.08,2020/2/18 17:32
15794,924556797,26.76,2020/2/18 17:31
15795,383161298,33.52,2020/2/18 17:31
15796,338328079,84.45,2020/2/18 17:31
15797,243137307,38.65,2020/2/18 17:30
15798,258194015,31.65,2020/2/18 17:30
15799,961077105,42.94,2020/2/18 17:30
15800,965563274,50,2020/2/18 17:30
15801,212440520,30,2020/2/18 9:25
15802,912873495,72.87,2020/2/18 17:29
15803,13562661,32.06,2020/2/18 17:28
15804,908890504,43.8,2020/2/18 17:28
15805,950422161,41.97,2020/2/18 17:28
15806,289135107,37.65,2020/2/18 17:27
15807,294335075,59.55,2020/2/18 17:27
15808,251746433,12.38,2020/2/18 17:27
15809,956236789,61.48,2020/2/18 17:26
15810,994114128,13.66,2020/2/18 17:26
15811,205932597,30.34,2020/2/18 17:26
15812,946278608,24.99,2020/2/18 17:25
15813,13923475,64.79,2020/2/16 19:45
15814,918245538,26.83,2020/2/18 17:24
15815,975132242,21.25,2020/2/18 17:21
15816,288105021,28.42,2020/2/18 17:21
15817,907712487,25.09,2020/2/18 17:19
15818,362132631,27.87,2020/2/18 17:19
15819,380117347,45.3,2020/2/18 17:19
15820,304592196,30.02,2020/2/18 17:18
15821,213624469,45.24,2020/2/18 17:18
15822,322294381,28.86,2020/2/18 17:17
15823,217452204,33.73,2020/2/18 17:16
15824,977362757,25.27,2020/2/18 17:16
15825,13627908,84.73,2020/2/18 17:15
15826,257619437,20.49,2020/2/18 17:15
15827,12555401,31.48,2020/2/18 17:15
15828,945563743,29.02,2020/2/18 17:15
15829,929224566,15.43,2020/2/18 17:14
15830,916941932,30.42,2020/2/18 17:13
15831,995707937,40.54,2020/2/18 17:12
15832,938020956,43.27,2020/2/18 17:12
15833,947160206,37.09,2020/2/18 17:11
15834,275699404,28.87,2020/2/18 17:11
15835,993651404,36.39,2020/2/18 17:08
15836,338345331,24.63,2020/2/18 17:08
15837,948310030,40.23,2020/2/18 17:08
15838,353110286,41.31,2020/2/18 17:07
15839,298942687,18.18,2020/2/18 17:07
15840,937006866,17.16,2020/2/18 17:06
15841,999531969,37.78,2020/2/18 17:06
15842,277009501,53.67,2020/2/18 17:06
15843,321972671,36.76,2020/2/18 17:06
15844,930841259,41.85,2020/2/18 17:06
15845,207160516,26.68,2020/2/18 17:05
15846,271970236,45.93,2020/2/18 17:05
15847,962439312,41.43,2020/2/18 17:05
15848,251825961,15.93,2020/2/18 17:04
15849,276119130,17.66,2020/2/18 17:04
15850,274211029,37.14,2020/2/18 17:04
15851,284173728,25.06,2020/2/18 17:04
15852,347391797,22.04,2020/2/18 17:03
15853,951836302,37.02,2020/2/18 17:03
15854,907832667,19.36,2020/2/18 17:03
15855,335802339,20.19,2020/2/18 17:02
15856,351548195,23.1,2020/2/18 17:02
15857,203452100,36.12,2020/2/18 17:02
15858,377012268,37.58,2020/2/18 17:01
15859,948571820,17.92,2020/2/18 17:01
15860,309010796,37.6,2020/2/18 17:00
15861,902166559,14.79,2020/2/18 17:00
15862,987708467,15.94,2020/2/18 17:00
15863,12585158,15.04,2020/2/18 16:59
15864,939207516,16.71,2020/2/18 16:58
15865,371899107,55.59,2020/2/18 16:58
15866,942746585,13.23,2020/2/18 16:57
15867,951875926,30.6,2020/2/18 16:57
15868,341267209,55.84,2020/2/18 16:57
15869,12516721,51.52,2020/2/18 16:57
15870,915049133,46.44,2020/2/18 16:57
15871,968844800,24.08,2020/2/18 16:57
15872,277061548,27.19,2020/2/18 16:56
15873,903781059,27.56,2020/2/18 16:56
15874,266391420,35.62,2020/2/18 16:56
15875,945533158,28.92,2020/2/18 16:56
15876,947120593,49.66,2020/2/18 16:55
15877,925346917,21.15,2020/2/18 16:54
15878,915398294,30.3,2020/2/18 16:53
15879,942588853,31.21,2020/2/18 16:51
15880,996993688,19.69,2020/2/18 16:50
15881,935440423,42.75,2020/2/18 16:49
15882,399429486,12.12,2020/2/18 16:49
15883,389032411,23.34,2020/2/18 16:48
15884,959075547,30.79,2020/2/18 16:47
15885,979930597,15.79,2020/2/18 16:46
15886,932194650,21.66,2020/2/18 16:45
15887,949829946,20.71,2020/2/18 16:42
15888,216184091,36.21,2020/2/18 16:38
15889,900289569,24.32,2020/2/18 16:36
15890,279965763,25.56,2020/2/18 16:36
15891,967714316,44.64,2020/2/18 16:34
15892,241186359,34.16,2020/2/18 16:34
15893,14028326,53.92,2020/2/18 16:34
15894,901365532,21.94,2020/2/18 16:33
15895,986496257,65.46,2020/2/18 16:32
15896,993421967,42.63,2020/2/18 16:32
15897,966077963,30.21,2020/2/18 16:30
15898,999425595,31.76,2020/2/18 16:29
15899,361929295,33.58,2020/2/18 16:29
15900,224703231,60.22,2020/2/18 16:29
15901,910131324,38.37,2020/2/18 16:27
15902,926985940,19.02,2020/2/18 16:26
15903,238355584,43.64,2020/2/18 16:26
15904,988476729,14.95,2020/2/18 16:24
15905,253483350,16.12,2020/2/18 16:23
15906,948871881,23.31,2020/2/18 16:23
15907,13941502,48.08,2020/2/18 16:22
15908,212870067,17.77,2020/2/18 16:20
15909,220814001,38.92,2020/2/18 16:19
15910,357084057,27.26,2020/2/18 16:19
15911,900811975,30.58,2020/2/18 16:18
15912,977532342,43.6,2020/2/18 16:18
15913,226278321,39.45,2020/2/18 16:17
15914,998486757,14.74,2020/2/18 16:17
15915,907638996,73.8,2020/2/18 16:15
15916,925208085,42.91,2020/2/18 16:12
15917,238640557,28.57,2020/2/18 16:12
15918,918222950,29.23,2020/2/18 16:11
15919,333363585,17.3,2020/2/18 16:11
15920,989231647,15.76,2020/2/18 16:11
15921,385033297,12.38,2020/2/18 16:09
15922,12696928,17.92,2020/2/18 16:08
15923,13364034,29.95,2020/2/18 16:08
15924,934705787,65.98,2020/2/18 16:08
15925,13648311,40.46,2020/2/18 16:08
15926,303275030,22.99,2020/2/18 16:07
15927,963386600,23.59,2020/2/18 16:06
